id,team_type,team_id,team_name,team_conference,start_date,venue,neutral_site,outlet,abbreviation,color,alternateColor,logos,formatted_spread,over_under,outlet_logos,rank
401641002,home,55,Jacksonville State,Conference USA,2024-10-09 23:30:00+00:00,AmFirst Stadium,False,ESPN2,JVST,#b50500,#b5b7ba,http://a.espncdn.com/i/teamlogos/ncaa/500/55.png,Jacksonville State -21.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401641002,away,166,New Mexico State,Conference USA,2024-10-09 23:30:00+00:00,AmFirst Stadium,False,ESPN2,NMSU,#891216,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/166.png,Jacksonville State -21.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401643803,home,256,James Madison,Sun Belt,2024-10-10 23:30:00+00:00,Bridgeforth Stadium,False,ESPN2,JMU,#450084,#b5a068,http://a.espncdn.com/i/teamlogos/ncaa/500/256.png,James Madison -6.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401643803,away,324,Coastal Carolina,Sun Belt,2024-10-10 23:30:00+00:00,Bridgeforth Stadium,False,ESPN2,CCU,#007073,#876447,http://a.espncdn.com/i/teamlogos/ncaa/500/324.png,James Madison -6.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401641009,home,2348,Louisiana Tech,Conference USA,2024-10-11 00:00:00+00:00,Joe Aillet Stadium,False,CBSSN,LT,#002d65,#d3313a,http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,Louisiana Tech -4.5,47.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401641009,away,2393,Middle Tennessee,Conference USA,2024-10-11 00:00:00+00:00,Joe Aillet Stadium,False,CBSSN,MTSU,#006db6,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,Louisiana Tech -4.5,47.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401641030,home,98,Western Kentucky,Conference USA,2024-10-11 00:00:00+00:00,Houchens Industries-L.T. Smith Stadium,False,ESPNU,WKU,#F32026,#b3b5b8,http://a.espncdn.com/i/teamlogos/ncaa/500/98.png,Western Kentucky -18.5,54.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401641030,away,2638,UTEP,Conference USA,2024-10-11 00:00:00+00:00,Houchens Industries-L.T. Smith Stadium,False,ESPNU,UTEP,#ff8200,#041e42,http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,Western Kentucky -18.5,54.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401644599,home,172,Cornell,Ivy,2024-10-11 22:00:00+00:00,Schoellkopf Field,False,ESPN2,COR,#d60027,#101010,http://a.espncdn.com/i/teamlogos/ncaa/500/172.png,Harvard -8.5,51.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401644599,away,108,Harvard,Ivy,2024-10-11 22:00:00+00:00,Schoellkopf Field,False,ESPN2,HARV,#990000,#dbdbdb,http://a.espncdn.com/i/teamlogos/ncaa/500/108.png,Harvard -8.5,51.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,21.0
401628513,home,120,Maryland,Big Ten,2024-10-12 00:00:00+00:00,SECU Stadium,False,FS1,MD,#D5002B,#ffcd00,http://a.espncdn.com/i/teamlogos/ncaa/500/120.png,Maryland -10.5,44.5,assets/tv-logos/FS1 tv channel logo/Image_1.png,
401628513,away,77,Northwestern,Big Ten,2024-10-12 00:00:00+00:00,SECU Stadium,False,FS1,NU,#582c83,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/77.png,Maryland -10.5,44.5,assets/tv-logos/FS1 tv channel logo/Image_1.png,
401643733,home,328,Utah State,Mountain West,2024-10-12 01:00:00+00:00,Maverik Stadium,False,CBSSN,USU,#00263a,#949ca1,http://a.espncdn.com/i/teamlogos/ncaa/500/328.png,UNLV -18.5,66.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401643733,away,2439,UNLV,Mountain West,2024-10-12 01:00:00+00:00,Maverik Stadium,False,CBSSN,UNLV,#b10202,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,UNLV -18.5,66.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,24.0
401636357,home,2029,Arkansas-Pine Bluff,SWAC,2024-10-12 01:15:00+00:00,Golden Lion Stadium,False,ESPN2,UAPB,#e0aa0f,#eaaa00,http://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,Prairie View A&M -8.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401636357,away,2504,Prairie View A&M,SWAC,2024-10-12 01:15:00+00:00,Golden Lion Stadium,False,ESPN2,PV,#4d0960,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,Prairie View A&M -8.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401636892,home,9,Arizona State,Big 12,2024-10-12 02:30:00+00:00,Mountain America Stadium,False,ESPN,ASU,#8e0c3a,#ffc72c,http://a.espncdn.com/i/teamlogos/ncaa/500/9.png,Utah -5.5,46.0,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,7.0
401636892,away,254,Utah,Big 12,2024-10-12 02:30:00+00:00,Mountain America Stadium,False,ESPN,UTAH,#ea002a,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/254.png,Utah -5.5,46.0,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,16.0
401628385,home,333,Alabama,SEC,2024-10-12 16:00:00+00:00,Bryant-Denny Stadium,False,ABC,ALA,#9e1632,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png,Alabama -19.5,49.5,assets/tv-logos/ABC tv channel logo/078f946de9ec1cc9944e12d11ec54657.png,17.0
401628385,away,2579,South Carolina,SEC,2024-10-12 16:00:00+00:00,Bryant-Denny Stadium,False,ABC,SC,#73000a,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,Alabama -19.5,49.5,assets/tv-logos/ABC tv channel logo/078f946de9ec1cc9944e12d11ec54657.png,19.0
401628385_1,home,333,Alabama,SEC,2024-10-12 16:00:00+00:00,Bryant-Denny Stadium,False,ESPN+,ALA,#9e1632,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png,Alabama -19.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,17.0
401628385_1,away,2579,South Carolina,SEC,2024-10-12 16:00:00+00:00,Bryant-Denny Stadium,False,ESPN+,SC,#73000a,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,Alabama -19.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,19.0
401645342,home,349,Army,American Athletic,2024-10-12 16:00:00+00:00,Michie Stadium,False,CBSSN,ARMY,#ce9c00,#231f20,http://a.espncdn.com/i/teamlogos/ncaa/500/349.png,Army -27.0,55.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,21.0
401645342,away,5,UAB,American Athletic,2024-10-12 16:00:00+00:00,Michie Stadium,False,CBSSN,UAB,#003b28,#ffc845,http://a.espncdn.com/i/teamlogos/ncaa/500/5.png,Army -27.0,55.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401628389,home,113,Massachusetts,FBS Independents,2024-10-12 16:00:00+00:00,Warren McGuirk Alumni Stadium,False,ESPN2,MASS,#971B2F,#B1B3B3,http://a.espncdn.com/i/teamlogos/ncaa/500/113.png,Missouri -27.5,53.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401628389,away,142,Missouri,SEC,2024-10-12 16:00:00+00:00,Warren McGuirk Alumni Stadium,False,ESPN2,MIZ,#f1b82d,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/142.png,Missouri -27.5,53.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,20.0
401635576,home,154,Wake Forest,ACC,2024-10-12 16:00:00+00:00,Allegacy Federal Credit Union Stadium,False,ESPN,WAKE,#9E7E38,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/154.png,Clemson -21.5,63.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401635576,away,228,Clemson,ACC,2024-10-12 16:00:00+00:00,Allegacy Federal Credit Union Stadium,False,ESPN,CLEM,#f56600,#522d80,http://a.espncdn.com/i/teamlogos/ncaa/500/228.png,Clemson -21.5,63.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,11.0
401644743,home,2309,Kent State,Mid-American,2024-10-12 16:00:00+00:00,Dix Stadium,False,ESPN+,KENT,#003976,#efab00,http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,Ball State -3.5,58.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644743,away,2050,Ball State,Mid-American,2024-10-12 16:00:00+00:00,Dix Stadium,False,ESPN+,BALL,#DA0000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,Ball State -3.5,58.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644745,home,2084,Buffalo,Mid-American,2024-10-12 16:00:00+00:00,UB Stadium,False,ESPNU,BUF,#041A9B,#ebebeb,http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,Toledo -10.5,44.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401644745,away,2649,Toledo,Mid-American,2024-10-12 16:00:00+00:00,UB Stadium,False,ESPNU,TOL,#0a2240,#ffcd00,http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,Toledo -10.5,44.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401635577,home,153,North Carolina,ACC,2024-10-12 16:00:00+00:00,Kenan Stadium,False,The CW Network,UNC,#7bafd4,#13294b,http://a.espncdn.com/i/teamlogos/ncaa/500/153.png,Georgia Tech -3.5,60.5,assets/tv-logos/The CW Network tv channel logo/qspwpv1453168359.png,
401635577,away,59,Georgia Tech,ACC,2024-10-12 16:00:00+00:00,Kenan Stadium,False,The CW Network,GT,#003057,#b3a369,http://a.espncdn.com/i/teamlogos/ncaa/500/59.png,Georgia Tech -3.5,60.5,assets/tv-logos/The CW Network tv channel logo/qspwpv1453168359.png,23.0
401628512,home,2294,Iowa,Big Ten,2024-10-12 16:00:00+00:00,Kinnick Stadium,False,FOX,IOWA,#000000,#FFCD00,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,Iowa -2.5,41.5,assets/tv-logos/FOX tv channel logo/Fox_Logo_black.png,21.0
401628512,away,264,Washington,Big Ten,2024-10-12 16:00:00+00:00,Kinnick Stadium,False,FOX,WASH,#33006f,#e8d3a2,http://a.espncdn.com/i/teamlogos/ncaa/500/264.png,Iowa -2.5,41.5,assets/tv-logos/FOX tv channel logo/Fox_Logo_black.png,22.0
401628517,home,164,Rutgers,Big Ten,2024-10-12 16:00:00+00:00,SHI Stadium,False,BTN,RUTG,#d21034,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/164.png,Rutgers -1.5,43.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401628517,away,275,Wisconsin,Big Ten,2024-10-12 16:00:00+00:00,SHI Stadium,False,BTN,WIS,#c4012f,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Rutgers -1.5,43.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401654590,home,2598,St. Francis (PA),NEC,2024-10-12 16:00:00+00:00,DeGol Field,False,ESPN+,SFPA,#a20012,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,Duquesne -3,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654590,away,2184,Duquesne,NEC,2024-10-12 16:00:00+00:00,DeGol Field,False,ESPN+,DUQ,#002D62,#b90b2e,http://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,Duquesne -3,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,19.0
401654473,home,43,Yale,Ivy,2024-10-12 16:00:00+00:00,Yale Bowl,False,ESPN+,YALE,#004a81,#286dc0,http://a.espncdn.com/i/teamlogos/ncaa/500/43.png,Dartmouth -3,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654473,away,159,Dartmouth,Ivy,2024-10-12 16:00:00+00:00,Yale Bowl,False,ESPN+,DART,#005730,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/159.png,Dartmouth -3,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,24.0
401638671,home,2368,Marist,Pioneer,2024-10-12 16:00:00+00:00,Leonidoff Field,False,ESPN+,MRST,#e53730,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,St. Thomas (MN) -7,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401638671,away,2900,St. Thomas (MN),Pioneer,2024-10-12 16:00:00+00:00,Leonidoff Field,False,ESPN+,STMN,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2900.png,St. Thomas (MN) -7,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401638669,home,2168,Dayton,Pioneer,2024-10-12 16:00:00+00:00,Welcome Stadium,False,Facebook,DAY,#004B8D,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,Dayton -1.5,57.5,assets/tv-logos/Facebook tv channel logo/Facebook_Live.png,
401638669,away,2166,Davidson,Pioneer,2024-10-12 16:00:00+00:00,Welcome Stadium,False,Facebook,DAV,#null,#e51837,http://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,Dayton -1.5,57.5,assets/tv-logos/Facebook tv channel logo/Facebook_Live.png,
401654626,home,322,Lafayette,Patriot,2024-10-12 16:30:00+00:00,Fisher Field,False,ESPN+,LAF,#790000,#a59474,http://a.espncdn.com/i/teamlogos/ncaa/500/322.png,Lafayette -13.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,14.0
401654626,away,46,Georgetown,Patriot,2024-10-12 16:30:00+00:00,Fisher Field,False,ESPN+,GTWN,#110E42,#001c58,http://a.espncdn.com/i/teamlogos/ncaa/500/46.png,Lafayette -13.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401673031,home,47,Howard,MEAC,2024-10-12 17:00:00+00:00,William H. Greene Stadium,False,ESPN+,HOW,#003a63,#e51937,http://a.espncdn.com/i/teamlogos/ncaa/500/47.png,Howard -7.5,45.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401673031,away,2529,Sacred Heart,FCS Independents,2024-10-12 17:00:00+00:00,William H. Greene Stadium,False,ESPN+,SHU,#a40012,#c29472,http://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,Howard -7.5,45.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654651,home,219,Pennsylvania,Ivy,2024-10-12 17:00:00+00:00,Franklin Field,False,ESPN+,PENN,#082A74,#a6163d,http://a.espncdn.com/i/teamlogos/ncaa/500/219.png,Pennsylvania -19,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654651,away,2083,Bucknell,Patriot,2024-10-12 17:00:00+00:00,Franklin Field,False,ESPN+,BUCK,#000060,#00316e,http://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,Pennsylvania -19,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654638,home,107,Holy Cross,Patriot,2024-10-12 17:00:00+00:00,Fitton Field,False,ESPN+,HC,#0a0a0a,#080808,http://a.espncdn.com/i/teamlogos/ncaa/500/107.png,Holy Cross -16.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654638,away,2230,Fordham,Patriot,2024-10-12 17:00:00+00:00,Fitton Field,False,ESPN+,FOR,#830032,#909090,http://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,Holy Cross -16.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634174,home,282,Indiana State,MVFC,2024-10-12 17:00:00+00:00,Memorial Stadium,False,ESPN+,INST,#00669a,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/282.png,Indiana State -6.5,46.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634174,away,93,Murray State,MVFC,2024-10-12 17:00:00+00:00,Memorial Stadium,False,ESPN+,MUR,#002148,#000e00,http://a.espncdn.com/i/teamlogos/ncaa/500/93.png,Indiana State -6.5,46.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634163,home,2287,Illinois State,MVFC,2024-10-12 17:00:00+00:00,Hancock Stadium,False,ESPN+,ILST,#CE1126,#ffe716,http://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,Illinois State -2.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,10.0
401634163,away,2623,Missouri State,MVFC,2024-10-12 17:00:00+00:00,Hancock Stadium,False,ESPN+,MOST,#5F0000,#e8e8e8,http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,Illinois State -2.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,23.0
401628653,home,227,Rhode Island,CAA,2024-10-12 17:00:00+00:00,Meade Stadium,False,FloSports,URI,#091f3f,#5ab3e8,http://a.espncdn.com/i/teamlogos/ncaa/500/227.png,Rhode Island -3.5,57.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,11.0
401628653,away,225,Brown,Ivy,2024-10-12 17:00:00+00:00,Meade Stadium,False,FloSports,BRWN,#411e09,#949300,http://a.espncdn.com/i/teamlogos/ncaa/500/225.png,Rhode Island -3.5,57.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,
401628650,home,48,Delaware,CAA,2024-10-12 17:00:00+00:00,Delaware Stadium,False,FloSports,DEL,#033594,#e8ce31,http://a.espncdn.com/i/teamlogos/ncaa/500/48.png,Delaware -19.5,55.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,
401628650,away,311,Maine,CAA,2024-10-12 17:00:00+00:00,Delaware Stadium,False,FloSports,ME,#127dbe,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/311.png,Delaware -19.5,55.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,
401628649,home,2803,Bryant,CAA,2024-10-12 17:00:00+00:00,Bulldog Stadium,False,FloSports,BRY,#null,#9f8343,http://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,UAlbany -7,54.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,
401628649,away,399,UAlbany,CAA,2024-10-12 17:00:00+00:00,Bulldog Stadium,False,FloSports,ALB,#3D2777,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/399.png,UAlbany -7,54.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,23.0
401634154,home,2747,Wofford,Southern,2024-10-12 17:30:00+00:00,Gibbs Stadium,False,ESPN+,WOF,#533B23,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,Wofford -17.5,43.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634154,away,2678,VMI,Southern,2024-10-12 17:30:00+00:00,Gibbs Stadium,False,ESPN+,VMI,#E52D37,#eec52b,http://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,Wofford -17.5,43.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644685,home,2199,Eastern Michigan,Mid-American,2024-10-12 18:00:00+00:00,Rynearson Stadium,False,ESPN+,EMU,#00331b,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,Miami (OH) -2.5,46.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644685,away,193,Miami (OH),Mid-American,2024-10-12 18:00:00+00:00,Rynearson Stadium,False,ESPN+,M-OH,#a4000c,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/193.png,Miami (OH) -2.5,46.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401628651,home,2210,Elon,CAA,2024-10-12 18:00:00+00:00,Rhodes Stadium,False,FloSports,ELON,#020303,#b59a57,http://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,Elon -1,51.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,
401628651,away,160,New Hampshire,CAA,2024-10-12 18:00:00+00:00,Rhodes Stadium,False,FloSports,UNH,#004990,#c3c4c6,http://a.espncdn.com/i/teamlogos/ncaa/500/160.png,Elon -1,51.5,assets/tv-logos/FloSports tv channel logo/FloSports_logo.png,24.0
401628652,home,2450,Norfolk State,MEAC,2024-10-12 18:00:00+00:00,"William Dick"""" Price Stadium""""",False,ESPN+,NORF,#0c8968,#fdb813,http://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,Towson -18,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401628652,away,119,Towson,CAA,2024-10-12 18:00:00+00:00,"William Dick"""" Price Stadium""""",False,ESPN+,TOW,#FFC229,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/119.png,Towson -18,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401632463,home,231,Furman,Southern,2024-10-12 18:00:00+00:00,Paladin Stadium,False,ESPN+,FUR,#582c83,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/231.png,Chattanooga -6.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,16.0
401632463,away,236,Chattanooga,Southern,2024-10-12 18:00:00+00:00,Paladin Stadium,False,ESPN+,UTC,#00386b,#dca71d,http://a.espncdn.com/i/teamlogos/ncaa/500/236.png,Chattanooga -6.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,25.0
401638668,home,2181,Drake,Pioneer,2024-10-12 18:00:00+00:00,Drake Stadium,False,ESPN+,DRKE,#005596,#bec0c2,http://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,Drake -2.5,44.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401638668,away,2086,Butler,Pioneer,2024-10-12 18:00:00+00:00,Drake Stadium,False,ESPN+,BUT,#0d1361,#00a3e0,http://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,Drake -2.5,44.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,23.0
401638670,home,2413,Morehead State,Pioneer,2024-10-12 18:00:00+00:00,Jayne Stadium,False,ESPN+,MORE,#094FA3,#fed91a,http://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,Presbyterian -2.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401638670,away,2506,Presbyterian,Pioneer,2024-10-12 18:00:00+00:00,Jayne Stadium,False,ESPN+,PRES,#194896,#990134,http://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,Presbyterian -2.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401633988,home,2815,Lindenwood,Big South-OVC,2024-10-12 18:00:00+00:00,Hunter Stadium,False,ESPN+,LIN,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2815.png,Lindenwood -8.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401633988,away,2127,Charleston Southern,Big South-OVC,2024-10-12 18:00:00+00:00,Hunter Stadium,False,ESPN+,CHSO,#2e3192,#ded090,http://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,Lindenwood -8.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401638344,home,2717,Western Carolina,Southern,2024-10-12 18:30:00+00:00,E. J. Whitmire Stadium,False,ESPN+,WCU,#492F91,#bf9e70,http://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,Western Carolina -17.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,17.0
401638344,away,2643,The Citadel,Southern,2024-10-12 18:30:00+00:00,E. J. Whitmire Stadium,False,ESPN+,CIT,#002b5c,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,Western Carolina -17.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634030,home,2466,Northwestern State,Southland,2024-10-12 19:00:00+00:00,Harry Turpin Stadium,False,ESPN+,NWST,#492F91,#ed6118,http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,East Texas A&M -11.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634030,away,2837,East Texas A&M,Southland,2024-10-12 19:00:00+00:00,Harry Turpin Stadium,False,ESPN+,ETAM,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2837.png,East Texas A&M -11.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634208,home,79,Southern Illinois,MVFC,2024-10-12 19:00:00+00:00,Saluki Stadium,False,ESPN+,SIU,#85283D,#c2c3c0,http://a.espncdn.com/i/teamlogos/ncaa/500/79.png,North Dakota State -22.5,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,23.0
401634208,away,2449,North Dakota State,MVFC,2024-10-12 19:00:00+00:00,Saluki Stadium,False,ESPN+,NDSU,#01402A,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,North Dakota State -22.5,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,1.0
401634217,home,2571,South Dakota State,MVFC,2024-10-12 19:00:00+00:00,Dana J. Dykhouse Stadium,False,ESPN+,SDST,#0033a0,#ffd100,http://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,South Dakota State -33,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,3.0
401634217,away,2754,Youngstown State,MVFC,2024-10-12 19:00:00+00:00,Dana J. Dykhouse Stadium,False,ESPN+,YSU,#E51936,#690717,http://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,South Dakota State -33,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,25.0
401636384,home,2755,Grambling,SWAC,2024-10-12 19:00:00+00:00,Eddie Robinson Stadium,False,ESPN+,GRAM,#ee8601,#ffd10a,http://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,Grambling -4.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401636384,away,2016,Alcorn State,SWAC,2024-10-12 19:00:00+00:00,Eddie Robinson Stadium,False,ESPN+,ALCN,#4b0058,#46166a,http://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,Grambling -4.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654513,home,2415,Morgan State,MEAC,2024-10-12 19:00:00+00:00,Hughes Stadium,False,ESPN+,MORG,#014786,#f47937,http://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,Morgan State -2.5,41.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654513,away,2771,Merrimack,FCS Independents,2024-10-12 19:00:00+00:00,Hughes Stadium,False,ESPN+,MRMK,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2771.png,Morgan State -2.5,41.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654564,home,233,South Dakota,MVFC,2024-10-12 19:00:00+00:00,DakotaDome,False,ESPN+,SDAK,#CD1241,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/233.png,South Dakota -21.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,4.0
