id,team_type,team_id,team_name,team_conference,start_date,venue,neutral_site,outlet,abbreviation,color,alternateColor,logos,formatted_spread,over_under,outlet_logos,rank
401767379,home,2110,Central Arkansas,UAC,2025-09-06 23:00:00+00:00,Estes Stadium,False,ESPN+,CARK,#a7a9ac,#8e959a,http://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,Central Arkansas -27,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767379,away,2029,Arkansas-Pine Bluff,SWAC,2025-09-06 23:00:00+00:00,Estes Stadium,False,ESPN+,UAPB,#e0aa0f,#eaaa00,http://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,Central Arkansas -27,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401762795,home,2199,Eastern Michigan,Mid-American,2025-09-06 23:00:00+00:00,Rynearson Stadium,False,ESPN+,EMU,#00331b,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,Eastern Michigan -21.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401762795,away,2341,Long Island University,NEC,2025-09-06 23:00:00+00:00,Rynearson Stadium,False,ESPN+,LIU,#null,#null,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,Eastern Michigan -21.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401757232,home,2649,Toledo,Mid-American,2025-09-06 23:00:00+00:00,Glass Bowl,False,ESPN+,TOL,#0a2240,#ffcd00,http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,Toledo -7.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401757232,away,98,Western Kentucky,Conference USA,2025-09-06 23:00:00+00:00,Glass Bowl,False,ESPN+,WKU,#F32026,#b3b5b8,http://a.espncdn.com/i/teamlogos/ncaa/500/98.png,Toledo -7.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767216,home,2546,Southeast Missouri State,Big South-OVC,2025-09-06 23:00:00+00:00,Houck Field,False,ESPN+,SEMO,#c8102e,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,Southeast Missouri State -15.5,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767216,away,2453,North Alabama,UAC,2025-09-06 23:00:00+00:00,Houck Field,False,ESPN+,UNA,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,Southeast Missouri State -15.5,55.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401756886,home,2116,UCF,Big 12,2025-09-06 23:00:00+00:00,FBC Mortgage Stadium,False,ESPN+,UCF,#ba9b37,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,UCF -37,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401756886,away,2448,North Carolina A&T,CAA,2025-09-06 23:00:00+00:00,FBC Mortgage Stadium,False,ESPN+,NCAT,#0505aa,#004684,http://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,UCF -37,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401754527,home,2429,Charlotte,American Athletic,2025-09-06 23:00:00+00:00,Jerry Richardson Stadium,False,ESPN+,CLT,#046A38,#B9975B,http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,North Carolina -15.0,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401754527,away,153,North Carolina,ACC,2025-09-06 23:00:00+00:00,Jerry Richardson Stadium,False,ESPN+,UNC,#7bafd4,#13294b,http://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina -15.0,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767304,home,2627,Tarleton State,UAC,2025-09-06 23:00:00+00:00,"Memorial Stadium (Stephenville, TX)",False,ESPN+,TAR,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2627.png,Tarleton State -44.5,57.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,3.0
401767304,away,2400,Mississippi Valley State,SWAC,2025-09-06 23:00:00+00:00,"Memorial Stadium (Stephenville, TX)",False,ESPN+,MVSU,#005328,#cf2d34,http://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,Tarleton State -44.5,57.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767359,home,2582,Southern,SWAC,2025-09-06 23:00:00+00:00,Ace W. Mumford Stadium,False,ESPN+,SOU,#004B97,#ffc82d,http://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,Alabama State -6.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767359,away,2011,Alabama State,SWAC,2025-09-06 23:00:00+00:00,Ace W. Mumford Stadium,False,ESPN+,ALST,#e9a900,#0a0a0a,http://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,Alabama State -6.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401756882,home,2306,Kansas State,Big 12,2025-09-06 23:00:00+00:00,Bill Snyder Family Stadium,False,ESPN,KSU,#3c0969,#e2e3e4,http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,Kansas State -16.5,48.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,17.0
401756882,away,349,Army,American Athletic,2025-09-06 23:00:00+00:00,Bill Snyder Family Stadium,False,ESPN,ARMY,#ce9c00,#231f20,http://a.espncdn.com/i/teamlogos/ncaa/500/349.png,Kansas State -16.5,48.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401756884,home,242,Rice,American Athletic,2025-09-06 23:00:00+00:00,Rice Stadium,False,ESPN+,RICE,#d1d5d8,#003d7d,http://a.espncdn.com/i/teamlogos/ncaa/500/242.png,Houston -13.5,38.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401756884,away,248,Houston,Big 12,2025-09-06 23:00:00+00:00,Rice Stadium,False,ESPN+,HOU,#c92a39,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/248.png,Houston -13.5,38.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767328,home,2415,Morgan State,MEAC,2025-09-06 23:00:00+00:00,Hughes Stadium,False,ESPN+,MORG,#014786,#f47937,http://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,Towson -10,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767328,away,119,Towson,CAA,2025-09-06 23:00:00+00:00,Hughes Stadium,False,ESPN+,TOW,#FFC229,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/119.png,Towson -10,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401754641,home,2390,Miami,ACC,2025-09-06 23:00:00+00:00,Hard Rock Stadium,False,ESPN+,MIA,#005030,#f47321,http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,Miami -54.5,64.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,4.0
401754641,away,2065,Bethune-Cookman,SWAC,2025-09-06 23:00:00+00:00,Hard Rock Stadium,False,ESPN+,BCU,#7b1831,#e9aa12,http://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,Miami -54.5,64.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401754641_1,home,2390,Miami,ACC,2025-09-06 23:00:00+00:00,Hard Rock Stadium,False,ACC Extra,MIA,#005030,#f47321,http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,Miami -54.5,64.5,assets/tv-logos/ACC Extra tv channel logo/LGQGITNTZYIOQSG.20160818183449.png,4.0
401754641_1,away,2065,Bethune-Cookman,SWAC,2025-09-06 23:00:00+00:00,Hard Rock Stadium,False,ACC Extra,BCU,#7b1831,#e9aa12,http://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,Miami -54.5,64.5,assets/tv-logos/ACC Extra tv channel logo/LGQGITNTZYIOQSG.20160818183449.png,
401767482,home,2320,Lamar,Southland,2025-09-06 23:00:00+00:00,Provost Umphrey Stadium,False,ESPN+,LAM,#null,#ebebeb,http://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,South Dakota -17,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767482,away,233,South Dakota,MVFC,2025-09-06 23:00:00+00:00,Provost Umphrey Stadium,False,ESPN+,SDAK,#CD1241,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/233.png,South Dakota -17,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,21.0
401769868,home,2447,Nicholls,Southland,2025-09-06 23:00:00+00:00,Manning Field at John L. Guidry Stadium,False,ESPN+,NICH,#C41230,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,Nicholls -6.5,44.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,25.0
401769868,away,2698,West Georgia,UAC,2025-09-06 23:00:00+00:00,Manning Field at John L. Guidry Stadium,False,ESPN+,WGA,#0033a1,#db1a21,http://a.espncdn.com/i/teamlogos/ncaa/500/2698.png,Nicholls -6.5,44.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767127,home,155,North Dakota,MVFC,2025-09-06 23:00:00+00:00,Alerus Center,False,ESPN+,UND,#00A26B,#c2c3c0,http://a.espncdn.com/i/teamlogos/ncaa/500/155.png,North Dakota -36.5,58.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,17.0
401767127,away,2502,Portland State,Big Sky,2025-09-06 23:00:00+00:00,Alerus Center,False,ESPN+,PRST,#00311e,#ebebeb,http://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,North Dakota -36.5,58.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767437,home,2287,Illinois State,MVFC,2025-09-06 23:00:00+00:00,Hancock Stadium,False,ESPN+,ILST,#CE1126,#ffe716,http://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,Illinois State -31.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,4.0
401767437,away,2413,Morehead State,Pioneer,2025-09-06 23:00:00+00:00,Hancock Stadium,False,ESPN+,MORE,#094FA3,#fed91a,http://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,Illinois State -31.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401752691,home,2579,South Carolina,SEC,2025-09-06 23:00:00+00:00,Williams-Brice Stadium,False,ESPN+,SC,#73000a,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,South Carolina -42.5,54.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,24.0
401752691,away,2569,South Carolina State,MEAC,2025-09-06 23:00:00+00:00,Williams-Brice Stadium,False,ESPN+,SCST,#7d1315,#104897,http://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,South Carolina -42.5,54.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401752691_1,home,2579,South Carolina,SEC,2025-09-06 23:00:00+00:00,Williams-Brice Stadium,False,SECN+,SC,#73000a,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,South Carolina -42.5,54.5,assets/tv-logos/SECN+ tv channel logo/193075c8-77fb-462b-8f2a-fe1d3f212dbd.png,24.0
401752691_1,away,2569,South Carolina State,MEAC,2025-09-06 23:00:00+00:00,Williams-Brice Stadium,False,SECN+,SCST,#7d1315,#104897,http://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,South Carolina -42.5,54.5,assets/tv-logos/SECN+ tv channel logo/193075c8-77fb-462b-8f2a-fe1d3f212dbd.png,
401761598,home,2247,Georgia State,Sun Belt,2025-09-06 23:00:00+00:00,Center Parc Stadium,False,ESPN+,GAST,#1e539a,#ebebeb,http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,Memphis -15.5,57.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401761598,away,235,Memphis,American Athletic,2025-09-06 23:00:00+00:00,Center Parc Stadium,False,ESPN+,MEM,#004991,#8e908f,http://a.espncdn.com/i/teamlogos/ncaa/500/235.png,Memphis -15.5,57.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401761601,home,6,South Alabama,Sun Belt,2025-09-06 23:00:00+00:00,Hancock Whitney Stadium,False,ESPN+,USA,#00205B,#BF0D3E,http://a.espncdn.com/i/teamlogos/ncaa/500/6.png,Tulane -13.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401761601,away,2655,Tulane,American Athletic,2025-09-06 23:00:00+00:00,Hancock Whitney Stadium,False,ESPN+,TULN,#006547,#468ac9,http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,Tulane -13.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401752683,home,2,Auburn,SEC,2025-09-06 23:30:00+00:00,Jordan-Hare Stadium,False,ESPNU,AUB,#002b5c,#f26522,http://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn -42.5,52.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,22.0
401752683,away,2050,Ball State,Mid-American,2025-09-06 23:30:00+00:00,Jordan-Hare Stadium,False,ESPNU,BALL,#DA0000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,Auburn -42.5,52.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401752816,home,127,Michigan State,Big Ten,2025-09-06 23:30:00+00:00,Spartan Stadium,False,NBC,MSU,#18453b,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/127.png,Michigan State -3.5,45.5,assets/tv-logos/NBC tv channel logo/NBC_logo.png,
401752816,away,103,Boston College,ACC,2025-09-06 23:30:00+00:00,Spartan Stadium,False,NBC,BC,#8c2232,#dbcca6,http://a.espncdn.com/i/teamlogos/ncaa/500/103.png,Michigan State -3.5,45.5,assets/tv-logos/NBC tv channel logo/NBC_logo.png,
401752816_1,home,127,Michigan State,Big Ten,2025-09-06 23:30:00+00:00,Spartan Stadium,False,Peacock,MSU,#18453b,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/127.png,Michigan State -3.5,45.5,assets/tv-logos/Peacock tv channel logo/NBCUniversal_Peacock_Logo.png,
401752816_1,away,103,Boston College,ACC,2025-09-06 23:30:00+00:00,Spartan Stadium,False,Peacock,BC,#8c2232,#dbcca6,http://a.espncdn.com/i/teamlogos/ncaa/500/103.png,Michigan State -3.5,45.5,assets/tv-logos/Peacock tv channel logo/NBCUniversal_Peacock_Logo.png,
401752688,home,344,Mississippi State,SEC,2025-09-06 23:30:00+00:00,Davis Wade Stadium,False,ESPN2,MSST,#5d1725,#c1c6c8,http://a.espncdn.com/i/teamlogos/ncaa/500/344.png,Arizona State -5.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401752688,away,9,Arizona State,Big 12,2025-09-06 23:30:00+00:00,Davis Wade Stadium,False,ESPN2,ASU,#8e0c3a,#ffc72c,http://a.espncdn.com/i/teamlogos/ncaa/500/9.png,Arizona State -5.5,58.5,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,24.0
401752814,home,30,USC,Big Ten,2025-09-06 23:30:00+00:00,Los Angeles Memorial Coliseum,False,FS1,USC,#9e2237,#ffcc00,http://a.espncdn.com/i/teamlogos/ncaa/500/30.png,USC -28.5,62.5,assets/tv-logos/FS1 tv channel logo/Image_1.png,25.0
401752814,away,290,Georgia Southern,Sun Belt,2025-09-06 23:30:00+00:00,Los Angeles Memorial Coliseum,False,FS1,GASO,#003775,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/290.png,USC -28.5,62.5,assets/tv-logos/FS1 tv channel logo/Image_1.png,
401752819,home,2509,Purdue,Big Ten,2025-09-06 23:30:00+00:00,Ross-Ade Stadium,False,BTN,PUR,#000000,#ceb888,http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue -22.5,52.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401752819,away,79,Southern Illinois,MVFC,2025-09-06 23:30:00+00:00,Ross-Ade Stadium,False,BTN,SIU,#85283D,#c2c3c0,http://a.espncdn.com/i/teamlogos/ncaa/500/79.png,Purdue -22.5,52.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,11.0
401752687,home,99,LSU,SEC,2025-09-06 23:30:00+00:00,Tiger Stadium (LA),False,ESPN+,LSU,#461d7c,#fdd023,http://a.espncdn.com/i/teamlogos/ncaa/500/99.png,LSU -36.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,3.0
401752687,away,2348,Louisiana Tech,Conference USA,2025-09-06 23:30:00+00:00,Tiger Stadium (LA),False,ESPN+,LT,#002d65,#d3313a,http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,LSU -36.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401752687_1,home,99,LSU,SEC,2025-09-06 23:30:00+00:00,Tiger Stadium (LA),False,SECN+,LSU,#461d7c,#fdd023,http://a.espncdn.com/i/teamlogos/ncaa/500/99.png,LSU -36.5,49.5,assets/tv-logos/SECN+ tv channel logo/193075c8-77fb-462b-8f2a-fe1d3f212dbd.png,3.0
401752687_1,away,2348,Louisiana Tech,Conference USA,2025-09-06 23:30:00+00:00,Tiger Stadium (LA),False,SECN+,LT,#002d65,#d3313a,http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,LSU -36.5,49.5,assets/tv-logos/SECN+ tv channel logo/193075c8-77fb-462b-8f2a-fe1d3f212dbd.png,
401752810,home,158,Nebraska,Big Ten,2025-09-06 23:30:00+00:00,"Memorial Stadium (Lincoln, NE)",False,BTN,NEB,#d00000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png,Nebraska -33.5,47.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401752810,away,2006,Akron,Mid-American,2025-09-06 23:30:00+00:00,"Memorial Stadium (Lincoln, NE)",False,BTN,AKR,#00285e,#84754e,http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,Nebraska -33.5,47.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401761597,home,324,Coastal Carolina,Sun Belt,2025-09-06 23:30:00+00:00,Brooks Stadium (SC),False,ESPN+,CCU,#007073,#876447,http://a.espncdn.com/i/teamlogos/ncaa/500/324.png,Coastal Carolina -27.5,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401761597,away,2127,Charleston Southern,Big South-OVC,2025-09-06 23:30:00+00:00,Brooks Stadium (SC),False,ESPN+,CHSO,#2e3192,#ded090,http://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,Coastal Carolina -27.5,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401752695,home,259,Virginia Tech,ACC,2025-09-06 23:30:00+00:00,Lane Stadium,False,ACC Network,VT,#630031,#cf4520,http://a.espncdn.com/i/teamlogos/ncaa/500/259.png,Virginia Tech -1.5,44.5,assets/tv-logos/ACC Network tv channel logo/ACC_Network_Raycom_Logo.png,
401752695,away,238,Vanderbilt,SEC,2025-09-06 23:30:00+00:00,Lane Stadium,False,ACC Network,VAN,#866d4b,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/238.png,Virginia Tech -1.5,44.5,assets/tv-logos/ACC Network tv channel logo/ACC_Network_Raycom_Logo.png,20.0
401752690,home,201,Oklahoma,SEC,2025-09-06 23:30:00+00:00,"Memorial Stadium (Norman, OK)",False,ABC,OU,#a32036,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/201.png,Oklahoma -3.5,44.5,assets/tv-logos/ABC tv channel logo/078f946de9ec1cc9944e12d11ec54657.png,11.0
401752690,away,130,Michigan,Big Ten,2025-09-06 23:30:00+00:00,"Memorial Stadium (Norman, OK)",False,ABC,MICH,#00274c,#ffcb05,http://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Oklahoma -3.5,44.5,assets/tv-logos/ABC tv channel logo/078f946de9ec1cc9944e12d11ec54657.png,21.0
401752681,home,333,Alabama,SEC,2025-09-06 23:45:00+00:00,Bryant-Denny Stadium,False,SEC Network,ALA,#9e1632,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png,Alabama -34.5,50.5,assets/tv-logos/SEC Network tv channel logo/SEC_Network_logo.png,14.0
401752681,away,2433,UL Monroe,Sun Belt,2025-09-06 23:45:00+00:00,Bryant-Denny Stadium,False,SEC Network,ULM,#231F20,#b18445,http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,Alabama -34.5,50.5,assets/tv-logos/SEC Network tv channel logo/SEC_Network_logo.png,
401761600,home,309,Louisiana,Sun Belt,2025-09-07 00:00:00+00:00,Cajun Field,False,ESPN+,UL,#ce181e,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/309.png,Louisiana -19.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401761600,away,2377,McNeese,Southland,2025-09-07 00:00:00+00:00,Cajun Field,False,ESPN+,MCN,#00529C,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,Louisiana -19.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767238,home,2000,Abilene Christian,UAC,2025-09-07 00:00:00+00:00,Wildcat Stadium (TX),False,ESPN+,ACU,#592d82,#b1b3b3,http://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,Stephen F. Austin -2.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,15.0
401767238,away,2617,Stephen F. Austin,Southland,2025-09-07 00:00:00+00:00,Wildcat Stadium (TX),False,ESPN+,SFA,#393996,#bec0c2,http://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,Stephen F. Austin -2.5,51.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,23.0
401752823,home,2439,UNLV,Mountain West,2025-09-07 00:00:00+00:00,Allegiant Stadium,False,CBSSN,UNLV,#b10202,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,UCLA -2.5,54.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401752823,away,26,UCLA,Big Ten,2025-09-07 00:00:00+00:00,Allegiant Stadium,False,CBSSN,UCLA,#2774ae,#f2a900,http://a.espncdn.com/i/teamlogos/ncaa/500/26.png,UCLA -2.5,54.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401767105,home,147,Montana State,Big Sky,2025-09-07 00:00:00+00:00,Bobcat Stadium,False,ESPN+,MTST,#00205c,#bc955c,http://a.espncdn.com/i/teamlogos/ncaa/500/147.png,South Dakota State -3,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,6.0
401767105,away,2571,South Dakota State,MVFC,2025-09-07 00:00:00+00:00,Bobcat Stadium,False,ESPN+,SDST,#0033a0,#ffd100,http://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,South Dakota State -3,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,2.0
401767292,home,301,San Diego,Pioneer,2025-09-07 01:00:00+00:00,Torero Stadium,False,ESPN+,USD,#2f99d4,#2f99d4,http://a.espncdn.com/i/teamlogos/ncaa/500/301.png,Southern Utah -20.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401767292,away,253,Southern Utah,UAC,2025-09-07 01:00:00+00:00,Torero Stadium,False,ESPN+,SUU,#c72026,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/253.png,Southern Utah -20.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401757229,home,166,New Mexico State,Conference USA,2025-09-07 01:00:00+00:00,Aggie Memorial Stadium,False,ESPN+,NMSU,#891216,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/166.png,Tulsa -3.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401757229,away,202,Tulsa,American Athletic,2025-09-07 01:00:00+00:00,Aggie Memorial Stadium,False,ESPN+,TLSA,#003595,#d0b787,http://a.espncdn.com/i/teamlogos/ncaa/500/202.png,Tulsa -3.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401757231,home,2638,UTEP,Conference USA,2025-09-07 01:00:00+00:00,Sun Bowl,False,ESPN+,UTEP,#ff8200,#041e42,http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,UTEP -7.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401757231,away,2630,UT Martin,Big South-OVC,2025-09-07 01:00:00+00:00,Sun Bowl,False,ESPN+,UTM,#FF6700,#102a5c,http://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,UTEP -7.5,49.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401756879,home,12,Arizona,Big 12,2025-09-07 02:00:00+00:00,Arizona Stadium,False,ESPN+,ARIZ,#0c234b,#ab0520,http://a.espncdn.com/i/teamlogos/ncaa/500/12.png,Arizona -31.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401756879,away,2692,Weber State,Big Sky,2025-09-07 02:00:00+00:00,Arizona Stadium,False,ESPN+,WEB,#18005a,#ebebeb,http://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,Arizona -31.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401752948,home,265,Washington State,Pac-12,2025-09-07 02:15:00+00:00,Gesa Field,False,The CW Network,WSU,#981e32,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/265.png,Washington State -2.5,46.5,assets/tv-logos/The CW Network tv channel logo/qspwpv1453168359.png,
401752948,away,21,San Diego State,Mountain West,2025-09-07 02:15:00+00:00,Gesa Field,False,The CW Network,SDSU,#c41230,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/21.png,Washington State -2.5,46.5,assets/tv-logos/The CW Network tv channel logo/qspwpv1453168359.png,
401754526,home,252,BYU,Big 12,2025-09-07 02:15:00+00:00,LaVell Edwards Stadium,False,ESPN,BYU,#003da5,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/252.png,BYU -20.5,43.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,25.0
401754526,away,24,Stanford,ACC,2025-09-07 02:15:00+00:00,LaVell Edwards Stadium,False,ESPN,STAN,#8c1515,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/24.png,BYU -20.5,43.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401752821,home,264,Washington,Big Ten,2025-09-07 03:00:00+00:00,Husky Stadium,False,BTN,WASH,#33006f,#e8d3a2,http://a.espncdn.com/i/teamlogos/ncaa/500/264.png,Washington -29.5,54.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401752821,away,302,UC Davis,Big Sky,2025-09-07 03:00:00+00:00,Husky Stadium,False,BTN,UCD,#002855,#c3c4c6,http://a.espncdn.com/i/teamlogos/ncaa/500/302.png,Washington -29.5,54.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,9.0
401754531,home,154,Wake Forest,ACC,2025-09-11 23:30:00+00:00,Allegacy Federal Credit Union Stadium,False,ESPN,WAKE,#9E7E38,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/154.png,NC State -7.0,53.0,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401754531,away,152,NC State,ACC,2025-09-11 23:30:00+00:00,Allegacy Federal Credit Union Stadium,False,ESPN,NCSU,#cc0000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/152.png,NC State -7.0,53.0,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
